date,ticker,close,low,high,volume,variation
2024-09-13,Lesieur Cristal,275.0,275.0,275.0,147.0,0.0
2024-09-18,Lesieur Cristal,275.0,275.0,275.0,50.0,0.0
2024-09-19,Lesieur Cristal,275.0,275.0,280.0,131.0,0.0
2024-09-20,Lesieur Cristal,275.0,275.0,280.0,131.0,0.0
2024-09-23,Lesieur Cristal,282.0,282.0,282.0,1.0,2.55
2024-09-24,Lesieur Cristal,275.0,275.0,280.0,165.0,-2.48
2024-09-25,Lesieur Cristal,282.0,282.0,282.0,14.0,2.55
2024-09-26,Lesieur Cristal,285.0,275.0,285.0,123.0,1.06
2024-09-27,Lesieur Cristal,275.0,275.0,275.0,500.0,-3.51
2024-09-30,Lesieur Cristal,290.0,276.1,290.0,805.0,5.45
2024-10-01,Lesieur Cristal,277.0,277.0,298.0,246.0,-4.48
2024-10-02,Lesieur Cristal,277.0,277.0,298.0,246.0,0.0
2024-10-03,Lesieur Cristal,277.0,277.0,298.0,246.0,0.0
2024-10-04,Lesieur Cristal,275.0,275.0,275.0,15.0,-0.72
2024-10-07,Lesieur Cristal,275.0,275.0,275.0,2.0,0.0
2024-10-08,Lesieur Cristal,275.0,275.0,275.05,1130.0,0.0
2024-10-09,Lesieur Cristal,284.95,273.0,284.95,111.0,3.62
2024-10-10,Lesieur Cristal,275.05,275.05,275.05,1.0,-3.47
2024-10-11,Lesieur Cristal,275.05,275.05,275.05,1.0,0.0
2024-10-14,Lesieur Cristal,275.05,275.05,275.05,1.0,0.0
2024-10-15,Lesieur Cristal,275.0,275.0,275.25,100.0,-0.02
2024-10-16,Lesieur Cristal,275.0,275.0,275.0,306.0,0.0
2024-10-17,Lesieur Cristal,280.0,275.0,280.0,51.0,1.82
2024-10-18,Lesieur Cristal,280.0,280.0,280.0,10.0,0.0
2024-10-21,Lesieur Cristal,280.0,280.0,280.0,10.0,0.0
2024-10-22,Lesieur Cristal,280.0,280.0,280.0,10.0,0.0
2024-10-23,Lesieur Cristal,275.35,275.1,275.35,10200.0,-1.66
2024-10-24,Lesieur Cristal,275.35,275.1,275.35,10200.0,0.0
2024-10-25,Lesieur Cristal,275.35,275.1,275.35,10200.0,0.0
2024-10-28,Lesieur Cristal,275.1,275.1,275.1,120.0,-0.09
2024-10-29,Lesieur Cristal,280.0,275.1,280.0,6.0,1.78
2024-10-30,Lesieur Cristal,280.0,280.0,280.0,1.0,0.0
2024-10-31,Lesieur Cristal,280.0,280.0,280.0,8.0,0.0
2024-11-01,Lesieur Cristal,275.05,275.05,275.1,226.0,-1.77
2024-11-04,Lesieur Cristal,275.05,275.05,275.1,226.0,0.0
2024-11-05,Lesieur Cristal,275.05,275.05,275.1,226.0,0.0
2024-11-07,Lesieur Cristal,280.0,275.05,280.0,2029.0,1.8
2024-11-08,Lesieur Cristal,280.0,280.0,285.0,28.0,0.0
2024-11-11,Lesieur Cristal,280.0,280.0,285.0,28.0,0.0
2024-11-12,Lesieur Cristal,280.0,280.0,280.0,36.0,0.0
2024-11-13,Lesieur Cristal,283.9,283.9,283.9,1.0,1.39
2024-11-14,Lesieur Cristal,275.0,275.0,280.05,196.0,-3.13
2024-11-15,Lesieur Cristal,275.05,275.05,275.05,5.0,0.02
2024-11-19,Lesieur Cristal,275.05,275.05,275.05,5.0,0.0
2024-11-20,Lesieur Cristal,275.05,275.05,275.05,5.0,0.0
2024-11-21,Lesieur Cristal,275.05,275.05,275.05,5.0,0.0
2024-11-22,Lesieur Cristal,275.05,275.05,275.05,5.0,0.0
2024-11-25,Lesieur Cristal,275.0,275.0,275.0,406.0,-0.02
2024-11-26,Lesieur Cristal,275.0,275.0,275.0,101.0,0.0
2024-11-27,Lesieur Cristal,275.0,275.0,275.0,101.0,0.0
2024-11-28,Lesieur Cristal,275.0,275.0,275.0,182.0,0.0
2024-11-29,Lesieur Cristal,276.0,276.0,279.85,43.0,0.36
2024-12-02,Lesieur Cristal,275.0,275.0,275.0,15.0,-0.36
2024-12-03,Lesieur Cristal,275.0,270.0,275.0,1280.0,0.0
2024-12-04,Lesieur Cristal,275.0,270.0,275.0,1280.0,0.0
2024-12-05,Lesieur Cristal,275.0,270.0,275.0,1280.0,0.0
2024-12-06,Lesieur Cristal,271.15,271.15,271.15,100.0,-1.4
2024-12-09,Lesieur Cristal,271.15,271.15,271.15,100.0,0.0
2024-12-10,Lesieur Cristal,272.1,272.1,272.1,10.0,0.35
2024-12-11,Lesieur Cristal,272.1,272.1,272.1,11.0,0.0
2024-12-12,Lesieur Cristal,272.1,272.1,272.1,11.0,0.0
2024-12-13,Lesieur Cristal,272.1,272.1,272.1,11.0,0.0
2024-12-16,Lesieur Cristal,272.1,272.1,272.1,11.0,0.0
2024-12-17,Lesieur Cristal,280.0,272.1,280.0,108.0,2.9
2024-12-18,Lesieur Cristal,280.0,271.15,280.0,900.0,0.0
2024-12-19,Lesieur Cristal,280.0,271.15,280.0,900.0,0.0
2024-12-20,Lesieur Cristal,280.0,271.4,280.0,276.0,0.0
2024-12-23,Lesieur Cristal,280.0,271.4,280.0,276.0,0.0
2024-12-24,Lesieur Cristal,275.0,275.0,275.0,18.0,-1.79
2024-12-25,Lesieur Cristal,279.95,275.0,279.95,439.0,1.8
2024-12-26,Lesieur Cristal,276.0,275.0,276.0,247748.0,-1.41
2024-12-27,Lesieur Cristal,285.0,275.0,285.0,671.0,3.26
2024-12-30,Lesieur Cristal,289.0,281.5,298.0,94.0,1.4
2024-12-31,Lesieur Cristal,300.0,289.9,300.0,356.0,3.81
2022-01-03,M2M Group,650.0,650.0,653.0,47.0,-0.46
2022-01-04,M2M Group,650.0,650.0,653.0,47.0,0.0
2022-01-05,M2M Group,639.0,639.0,639.0,4.0,-1.69
2022-01-06,M2M Group,639.0,639.0,639.0,4.0,0.0
2022-01-07,M2M Group,639.0,639.0,639.0,4.0,0.0
2022-01-10,M2M Group,634.2,634.2,634.2,1.0,-0.75
2022-01-12,M2M Group,660.0,637.0,672.2,1732.0,4.07
2022-01-13,M2M Group,685.0,659.0,685.0,97.0,3.79
2022-01-14,M2M Group,726.0,700.0,726.0,43.0,5.99
2022-01-17,M2M Group,755.0,755.0,755.0,3.0,3.99
2022-01-18,M2M Group,760.0,760.0,760.0,120.0,0.66
2022-01-19,M2M Group,760.0,760.0,760.0,120.0,0.0
2022-01-20,M2M Group,790.0,790.0,790.0,134.0,3.95
2022-01-21,M2M Group,820.0,820.0,820.0,54.0,3.8
2022-01-24,M2M Group,820.0,820.0,820.0,4.0,0.0
2022-01-25,M2M Group,820.0,820.0,820.0,4.0,0.0
2022-01-26,M2M Group,820.0,820.0,820.0,500.0,0.0
2022-01-27,M2M Group,820.0,820.0,820.0,485.0,0.0
2022-01-28,M2M Group,820.0,820.0,820.0,500.0,0.0
2022-01-31,M2M Group,820.0,820.0,820.0,1392.0,0.0
2022-02-01,M2M Group,825.0,825.0,825.0,1.0,0.61
2022-02-02,M2M Group,820.0,820.0,820.0,2491.0,-0.61
2022-02-03,M2M Group,820.0,820.0,820.0,30.0,0.0
2022-02-04,M2M Group,837.0,837.0,837.0,40.0,2.07
2022-02-07,M2M Group,836.0,836.0,836.0,29.0,-0.12
2022-02-08,M2M Group,836.0,836.0,836.0,29.0,0.0
2022-02-09,M2M Group,804.5,804.5,804.5,400.0,-3.77
2022-02-10,M2M Group,816.5,816.5,816.5,200.0,1.49
2022-02-11,M2M Group,802.0,802.0,802.0,15.0,-1.78
2022-02-14,M2M Group,802.0,802.0,802.0,15.0,0.0
2022-02-15,M2M Group,802.0,802.0,802.0,15.0,0.0
2022-02-16,M2M Group,802.0,802.0,802.0,15.0,0.0
2022-02-17,M2M Group,802.0,802.0,802.0,15.0,0.0
2022-02-18,M2M Group,802.0,802.0,802.0,15.0,0.0
2022-02-21,M2M Group,802.0,802.0,802.0,15.0,0.0
2022-02-22,M2M Group,790.0,790.0,790.0,16.0,-1.5
2022-02-23,M2M Group,800.0,800.0,800.0,285.0,1.27
2022-02-24,M2M Group,800.0,800.0,800.0,5.0,0.0
2022-02-25,M2M Group,800.0,800.0,800.0,5.0,0.0
2022-02-28,M2M Group,800.0,800.0,800.0,5.0,0.0
2022-03-01,M2M Group,800.0,800.0,800.0,5.0,0.0
2022-03-02,M2M Group,800.0,800.0,800.0,5.0,0.0
2022-03-03,M2M Group,800.0,800.0,800.0,5.0,0.0
2022-03-04,M2M Group,800.0,800.0,800.0,31.0,0.0
2022-03-07,M2M Group,800.0,800.0,800.0,31.0,0.0
2022-03-08,M2M Group,800.0,800.0,800.0,31.0,0.0
2022-03-09,M2M Group,795.0,795.0,795.0,50.0,-0.63
2022-03-10,M2M Group,795.0,795.0,795.0,50.0,0.0
2022-03-11,M2M Group,795.0,795.0,795.0,50.0,0.0
2022-03-14,M2M Group,795.0,795.0,795.0,50.0,0.0
2022-03-15,M2M Group,763.3,763.3,763.3,3.0,-3.99
2022-03-16,M2M Group,763.3,763.3,763.3,3.0,0.0
2022-03-17,M2M Group,763.3,763.3,763.3,3.0,0.0
2022-03-18,M2M Group,750.0,750.0,750.0,15.0,-1.74
2022-03-21,M2M Group,750.0,750.0,750.0,15.0,0.0
2022-03-22,M2M Group,750.0,750.0,750.0,15.0,0.0
2022-03-23,M2M Group,745.0,745.0,745.0,1.0,-0.67
2022-03-24,M2M Group,745.0,745.0,745.0,1.0,0.0
2022-03-25,M2M Group,745.0,745.0,745.0,1.0,0.0
2022-03-28,M2M Group,745.0,745.0,745.0,1.0,0.0
2022-03-29,M2M Group,715.3,715.3,715.3,2.0,-3.99
2022-03-30,M2M Group,715.3,715.3,715.3,2.0,0.0
2022-03-31,M2M Group,715.3,715.3,715.3,2.0,0.0
2022-04-01,M2M Group,715.3,715.3,715.3,2.0,0.0
2022-04-04,M2M Group,715.3,715.3,715.3,2.0,0.0
2022-04-05,M2M Group,743.9,743.9,743.9,3.0,4.0
2022-04-06,M2M Group,773.6,773.6,773.6,8.0,3.99
2022-04-07,M2M Group,804.5,804.5,804.5,25.0,3.99
2022-04-08,M2M Group,836.6,836.6,836.6,178.0,3.99
2022-04-11,M2M Group,836.6,836.6,836.6,57.0,0.0
2022-04-12,M2M Group,850.0,850.0,850.0,6.0,1.6
2022-04-13,M2M Group,845.0,845.0,845.0,5.0,-0.59
2022-04-14,M2M Group,845.0,845.0,845.0,5.0,0.0
2022-04-15,M2M Group,845.0,845.0,845.0,3.0,0.0
2022-04-18,M2M Group,845.0,845.0,845.0,500.0,0.0
2022-04-19,M2M Group,845.0,845.0,845.0,500.0,0.0
2022-04-20,M2M Group,811.3,811.3,811.3,43.0,-3.99
2022-04-21,M2M Group,811.3,811.3,811.3,8.0,0.0
2022-04-22,M2M Group,811.3,811.3,811.3,8.0,0.0
2022-04-25,M2M Group,840.0,840.0,840.0,22.0,3.54
2022-04-26,M2M Group,840.0,840.0,840.0,22.0,0.0
2022-04-27,M2M Group,840.0,840.0,840.0,22.0,0.0
2022-04-28,M2M Group,840.0,840.0,840.0,15.0,0.0
2022-04-29,M2M Group,840.0,840.0,840.0,2.0,0.0
2022-05-04,M2M Group,840.0,840.0,840.0,2.0,0.0
2022-05-05,M2M Group,840.0,840.0,840.0,2.0,0.0
2022-05-06,M2M Group,840.0,840.0,840.0,2.0,0.0
2022-05-09,M2M Group,840.0,840.0,840.0,2.0,0.0
2022-05-10,M2M Group,840.0,840.0,840.0,612.0,0.0
2022-05-11,M2M Group,840.0,840.0,840.0,612.0,0.0
2022-05-12,M2M Group,840.0,840.0,840.0,612.0,0.0
2022-05-13,M2M Group,840.0,840.0,840.0,612.0,0.0
2022-05-16,M2M Group,840.0,840.0,840.0,612.0,0.0
2022-05-17,M2M Group,850.0,850.0,850.0,1.0,1.19
2022-05-18,M2M Group,850.0,850.0,850.0,1.0,0.0
2022-05-19,M2M Group,850.0,850.0,850.0,1.0,0.0
2022-05-20,M2M Group,870.0,870.0,870.0,50.0,2.35
2022-05-23,M2M Group,870.0,870.0,870.0,50.0,0.0
2022-05-24,M2M Group,870.0,870.0,870.0,50.0,0.0
2022-05-25,M2M Group,870.0,870.0,870.0,50.0,0.0
2022-05-26,M2M Group,865.0,865.0,865.0,1.0,-0.57
2022-05-27,M2M Group,865.0,865.0,865.0,1.0,0.0
2022-05-30,M2M Group,865.0,865.0,865.0,1.0,0.0
2022-05-31,M2M Group,865.0,865.0,865.0,1.0,0.0
2022-06-01,M2M Group,860.0,860.0,860.0,4.0,-0.58
2022-06-02,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-03,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-06,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-07,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-08,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-09,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-10,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-13,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-14,M2M Group,860.0,860.0,860.0,4.0,0.0
2022-06-15,M2M Group,850.0,850.0,850.0,3.0,-1.16
2022-06-16,M2M Group,850.0,850.0,850.0,3.0,0.0
2022-06-17,M2M Group,850.0,850.0,850.0,3.0,0.0
2022-06-20,M2M Group,850.0,850.0,850.0,3.0,0.0
2022-06-21,M2M Group,850.0,850.0,850.0,3.0,0.0
2022-06-22,M2M Group,845.0,845.0,845.0,9.0,-0.59
2022-06-23,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-06-24,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-06-27,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-06-28,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-06-29,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-06-30,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-07-01,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-07-04,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-07-05,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-07-06,M2M Group,845.0,845.0,845.0,9.0,0.0
2022-07-07,M2M Group,811.3,811.3,811.3,1.0,-3.99
2022-07-08,M2M Group,811.3,811.3,811.3,1.0,0.0
2022-07-12,M2M Group,811.3,811.3,811.3,1.0,0.0
2022-07-13,M2M Group,811.3,811.3,811.3,1.0,0.0
2022-07-14,M2M Group,811.3,811.3,811.3,1.0,0.0
2022-07-15,M2M Group,778.9,778.9,778.9,1.0,-3.99
2022-07-18,M2M Group,778.9,778.9,778.9,1.0,0.0
2022-07-19,M2M Group,778.9,778.9,778.9,1.0,0.0
2022-07-20,M2M Group,778.9,778.9,778.9,1.0,0.0
2022-07-21,M2M Group,778.9,778.9,778.9,1.0,0.0
2022-07-22,M2M Group,778.9,778.9,778.9,1.0,0.0
2022-07-25,M2M Group,747.8,747.8,747.8,1.0,-3.99
2022-07-26,M2M Group,717.9,717.9,717.9,1.0,-4.0
2022-07-27,M2M Group,717.9,717.9,717.9,1.0,0.0
2022-07-28,M2M Group,717.9,717.9,717.9,1.0,0.0
2022-07-29,M2M Group,700.0,700.0,700.0,30.0,-2.49
2022-08-01,M2M Group,672.2,672.2,672.2,3.0,-3.97
2022-08-02,M2M Group,672.2,672.2,672.2,3.0,0.0
2022-08-03,M2M Group,699.0,699.0,699.0,89.0,3.99
2022-08-04,M2M Group,699.0,699.0,699.0,89.0,0.0
2022-08-05,M2M Group,699.0,699.0,699.0,89.0,0.0
2022-08-08,M2M Group,726.9,726.9,726.9,1.0,3.99
2022-08-09,M2M Group,726.9,726.9,726.9,1.0,0.0
2022-08-10,M2M Group,755.9,755.9,755.9,34.0,3.99
2022-08-11,M2M Group,786.0,786.0,786.0,535.0,3.98
2022-08-12,M2M Group,790.0,790.0,790.0,115.0,0.51
2022-08-15,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-16,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-17,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-18,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-19,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-22,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-23,M2M Group,790.0,790.0,790.0,115.0,0.0
2022-08-24,M2M Group,810.0,810.0,810.0,30.0,2.53
2022-08-25,M2M Group,810.0,810.0,810.0,30.0,0.0
2022-08-26,M2M Group,810.0,810.0,810.0,30.0,0.0
2022-08-29,M2M Group,810.0,810.0,810.0,30.0,0.0
2022-08-30,M2M Group,810.0,810.0,810.0,30.0,0.0
2022-08-31,M2M Group,810.0,810.0,810.0,30.0,0.0
2022-09-01,M2M Group,810.0,810.0,810.0,58.0,0.0
2022-09-02,M2M Group,810.0,810.0,810.0,58.0,0.0
2022-09-05,M2M Group,810.0,810.0,810.0,58.0,0.0
2022-09-06,M2M Group,812.0,812.0,812.0,71.0,0.25
2022-09-07,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-08,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-09,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-12,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-13,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-14,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-15,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-16,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-19,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-20,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-21,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-22,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-23,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-26,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-27,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-28,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-29,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-09-30,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-03,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-04,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-05,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-06,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-07,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-11,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-12,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-13,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-14,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-17,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-18,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-19,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-20,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-21,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-24,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-25,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-26,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-27,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-28,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-10-31,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-01,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-02,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-03,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-04,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-07,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-08,M2M Group,812.0,812.0,812.0,71.0,0.0
2022-11-09,M2M Group,785.0,785.0,785.0,443.0,-3.33
2022-11-10,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-11,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-14,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-15,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-16,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-17,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-21,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-22,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-23,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-24,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-25,M2M Group,785.0,785.0,785.0,443.0,0.0
2022-11-28,M2M Group,810.0,810.0,810.0,1800.0,3.18
2022-11-29,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-11-30,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-01,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-02,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-05,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-06,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-07,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-08,M2M Group,810.0,810.0,810.0,1800.0,0.0
2022-12-09,M2M Group,805.0,805.0,805.0,1030.0,-0.62
2022-12-12,M2M Group,799.0,799.0,799.0,700.0,-0.75
2022-12-13,M2M Group,799.0,799.0,799.0,700.0,0.0
2022-12-14,M2M Group,773.0,773.0,773.0,1.0,-3.25
2022-12-15,M2M Group,794.0,794.0,794.0,612.0,2.72
2022-12-16,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-19,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-20,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-21,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-22,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-23,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-26,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-27,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-28,M2M Group,794.0,794.0,794.0,612.0,0.0
2022-12-29,M2M Group,789.0,789.0,789.0,380.0,-0.63
2022-12-30,M2M Group,789.0,789.0,789.0,380.0,0.0
2023-01-02,M2M Group,757.5,757.5,757.5,10.0,-3.99
2023-01-03,M2M Group,757.5,757.5,757.5,10.0,0.0
2023-01-04,M2M Group,757.5,757.5,757.5,3.0,0.0
2023-01-05,M2M Group,727.3,727.3,727.3,1.0,-3.99
2023-01-06,M2M Group,727.3,727.3,727.3,1.0,0.0
2023-01-09,M2M Group,698.3,698.3,698.3,1.0,-3.99
2023-01-10,M2M Group,698.3,698.3,698.3,1.0,0.0
2023-01-12,M2M Group,700.0,700.0,700.0,59.0,0.24
2023-01-13,M2M Group,727.9,727.9,727.9,7.0,3.99
2023-01-16,M2M Group,727.9,727.9,727.9,7.0,0.0
2023-01-17,M2M Group,727.9,727.9,727.9,7.0,0.0
2023-01-18,M2M Group,727.9,727.9,727.9,7.0,0.0
2023-01-19,M2M Group,727.9,727.9,727.9,7.0,0.0
2023-01-20,M2M Group,757.0,757.0,757.0,9.0,4.0
2023-01-23,M2M Group,757.0,757.0,757.0,9.0,0.0
2023-01-24,M2M Group,780.0,780.0,780.0,1540.0,3.04
2023-01-25,M2M Group,780.0,780.0,780.0,1540.0,0.0
2023-01-26,M2M Group,780.0,780.0,780.0,1540.0,0.0
2023-01-27,M2M Group,780.0,780.0,780.0,1540.0,0.0
2023-01-30,M2M Group,780.0,780.0,780.0,1540.0,0.0
2023-01-31,M2M Group,779.0,779.0,779.0,3.0,-0.13
2023-02-01,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-02,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-03,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-06,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-07,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-08,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-09,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-10,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-13,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-14,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-15,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-16,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-17,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-20,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-21,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-22,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-23,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-24,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-27,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-02-28,M2M Group,779.0,779.0,779.0,3.0,0.0
2023-03-01,M2M Group,779.0,779.0,779.0,6.0,0.0
2023-03-02,M2M Group,779.0,779.0,779.0,6.0,0.0
2023-03-03,M2M Group,779.0,779.0,779.0,6.0,0.0
2023-03-06,M2M Group,779.0,779.0,779.0,6.0,0.0
2023-03-07,M2M Group,778.0,778.0,778.0,230.0,-0.13
2023-03-08,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-09,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-10,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-13,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-14,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-15,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-16,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-17,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-20,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-21,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-22,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-23,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-24,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-27,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-28,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-29,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-30,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-03-31,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-03,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-04,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-05,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-06,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-07,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-10,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-11,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-12,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-13,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-14,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-17,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-18,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-19,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-20,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-21,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-25,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-26,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-27,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-04-28,M2M Group,778.0,778.0,778.0,230.0,0.0
2023-05-02,M2M Group,778.0,778.0,778.0,230.0,0.0
